,Name,User ID,PriceFinal,DLCCount,behavior,hours,IsFree,Metacritic
35504,Portal,32847394,9.99,1,play,12.2,False,90
35505,Portal,32847394,9.99,1,play,12.2,False,90
35508,Portal,50797633,9.99,1,play,5.0,False,90
35509,Portal,50797633,9.99,1,play,5.0,False,90
35512,Portal,61772065,9.99,1,play,2.6,False,90
35513,Portal,61772065,9.99,1,play,2.6,False,90
35516,Portal,187463594,9.99,1,play,13.8,False,90
35517,Portal,187463594,9.99,1,play,13.8,False,90
35590,Portal,50700418,9.99,1,play,7.5,False,90
35591,Portal,50700418,9.99,1,play,7.5,False,90
35594,Portal,215208719,9.99,1,play,1.6,False,90
35663,Portal,67349307,9.99,1,play,2.6,False,90
35641,Portal,75240572,9.99,1,play,18.3,False,90
35646,Portal,11952990,9.99,1,play,3.5,False,90
35647,Portal,11952990,9.99,1,play,3.5,False,90
35654,Portal,33778112,9.99,1,play,0.9,False,90
35655,Portal,33778112,9.99,1,play,0.9,False,90
35658,Portal,16154372,9.99,1,play,3.2,False,90
35659,Portal,16154372,9.99,1,play,3.2,False,90
35662,Portal,67349307,9.99,1,play,2.6,False,90
35666,Portal,45066450,9.99,1,play,3.6,False,90
35595,Portal,215208719,9.99,1,play,1.6,False,90
35667,Portal,45066450,9.99,1,play,3.6,False,90
35672,Portal,83975567,9.99,1,play,2.9,False,90
35673,Portal,83975567,9.99,1,play,2.9,False,90
35676,Portal,14465359,9.99,1,play,4.0,False,90
35677,Portal,14465359,9.99,1,play,4.0,False,90
35684,Portal,38293596,9.99,1,play,5.5,False,90
35685,Portal,38293596,9.99,1,play,5.5,False,90
35690,Portal,78309377,9.99,1,play,1.4,False,90
35640,Portal,75240572,9.99,1,play,18.3,False,90
35637,Portal,110412872,9.99,1,play,4.7,False,90
35636,Portal,110412872,9.99,1,play,4.7,False,90
35633,Portal,48334326,9.99,1,play,10.3,False,90
35598,Portal,32126281,9.99,1,play,1.8,False,90
35599,Portal,32126281,9.99,1,play,1.8,False,90
35602,Portal,27169419,9.99,1,play,0.8,False,90
35603,Portal,27169419,9.99,1,play,0.8,False,90
35606,Portal,134322141,9.99,1,play,1.4,False,90
35607,Portal,134322141,9.99,1,play,1.4,False,90
35612,Portal,205285563,9.99,1,play,0.5,False,90
35613,Portal,205285563,9.99,1,play,0.5,False,90
35616,Portal,54310644,9.99,1,play,2.0,False,90
35617,Portal,54310644,9.99,1,play,2.0,False,90
35620,Portal,37706629,9.99,1,play,8.5,False,90
35621,Portal,37706629,9.99,1,play,8.5,False,90
35624,Portal,44545959,9.99,1,play,7.7,False,90
35625,Portal,44545959,9.99,1,play,7.7,False,90
35628,Portal,118971362,9.99,1,play,2.7,False,90
35629,Portal,118971362,9.99,1,play,2.7,False,90
35632,Portal,48334326,9.99,1,play,10.3,False,90
35479,Portal,86689730,9.99,1,play,6.0,False,90
35478,Portal,86689730,9.99,1,play,6.0,False,90
35475,Portal,561758,9.99,1,play,10.6,False,90
35343,Portal,70915652,9.99,1,play,1.9,False,90
35325,Portal,37468189,9.99,1,play,0.2,False,90
35330,Portal,63454504,9.99,1,play,0.1,False,90
35331,Portal,63454504,9.99,1,play,0.1,False,90
35334,Portal,124725852,9.99,1,play,2.3,False,90
35335,Portal,124725852,9.99,1,play,2.3,False,90
35338,Portal,88579585,9.99,1,play,1.2,False,90
35339,Portal,88579585,9.99,1,play,1.2,False,90
35342,Portal,70915652,9.99,1,play,1.9,False,90
35346,Portal,80988171,9.99,1,play,6.2,False,90
35370,Portal,235758386,9.99,1,play,0.5,False,90
35347,Portal,80988171,9.99,1,play,6.2,False,90
35350,Portal,40051659,9.99,1,play,0.2,False,90
35351,Portal,40051659,9.99,1,play,0.2,False,90
35354,Portal,14962163,9.99,1,play,3.5,False,90
35355,Portal,14962163,9.99,1,play,3.5,False,90
35358,Portal,76451157,9.99,1,play,0.6,False,90
35359,Portal,76451157,9.99,1,play,0.6,False,90
35364,Portal,75064242,9.99,1,play,2.5,False,90
35324,Portal,37468189,9.99,1,play,0.2,False,90
35321,Portal,111182405,9.99,1,play,0.4,False,90
35320,Portal,111182405,9.99,1,play,0.4,False,90
35315,Portal,36349097,9.99,1,play,0.8,False,90
35276,Portal,64023574,9.99,1,play,2.0,False,90
35277,Portal,64023574,9.99,1,play,2.0,False,90
35280,Portal,36288200,9.99,1,play,0.1,False,90
35281,Portal,36288200,9.99,1,play,0.1,False,90
35286,Portal,80154824,9.99,1,play,6.4,False,90
35287,Portal,80154824,9.99,1,play,6.4,False,90
35290,Portal,200059104,9.99,1,play,3.2,False,90
35291,Portal,200059104,9.99,1,play,3.2,False,90
35294,Portal,19696244,9.99,1,play,1.1,False,90
35295,Portal,19696244,9.99,1,play,1.1,False,90
35298,Portal,82385352,9.99,1,play,25.0,False,90
35299,Portal,82385352,9.99,1,play,25.0,False,90
35302,Portal,20557028,9.99,1,play,0.1,False,90
35303,Portal,20557028,9.99,1,play,0.1,False,90
35306,Portal,83746733,9.99,1,play,9.3,False,90
35307,Portal,83746733,9.99,1,play,9.3,False,90
35314,Portal,36349097,9.99,1,play,0.8,False,90
35365,Portal,75064242,9.99,1,play,2.5,False,90
35371,Portal,235758386,9.99,1,play,0.5,False,90
35474,Portal,561758,9.99,1,play,10.6,False,90
35448,Portal,2753525,9.99,1,play,3.3,False,90
35432,Portal,14126086,9.99,1,play,2.0,False,90
35433,Portal,14126086,9.99,1,play,2.0,False,90
35436,Portal,53621752,9.99,1,play,0.1,False,90
35437,Portal,53621752,9.99,1,play,0.1,False,90
35440,Portal,31187179,9.99,1,play,3.3,False,90
35441,Portal,31187179,9.99,1,play,3.3,False,90
35444,Portal,39223571,9.99,1,play,0.2,False,90
35445,Portal,39223571,9.99,1,play,0.2,False,90
35449,Portal,2753525,9.99,1,play,3.3,False,90
35374,Portal,14906179,9.99,1,play,13.5,False,90
35452,Portal,72627862,9.99,1,play,6.2,False,90
35453,Portal,72627862,9.99,1,play,6.2,False,90
35456,Portal,27545486,9.99,1,play,4.9,False,90
35457,Portal,27545486,9.99,1,play,4.9,False,90
35460,Portal,40212239,9.99,1,play,3.2,False,90
35461,Portal,40212239,9.99,1,play,3.2,False,90
35466,Portal,73721802,9.99,1,play,3.1,False,90
35467,Portal,73721802,9.99,1,play,3.1,False,90
35429,Portal,155919035,9.99,1,play,3.9,False,90
35428,Portal,155919035,9.99,1,play,3.9,False,90
35423,Portal,30912860,9.99,1,play,7.5,False,90
35422,Portal,30912860,9.99,1,play,7.5,False,90
35375,Portal,14906179,9.99,1,play,13.5,False,90
35384,Portal,46951849,9.99,1,play,12.0,False,90
35385,Portal,46951849,9.99,1,play,12.0,False,90
35388,Portal,72978546,9.99,1,play,0.3,False,90
35389,Portal,72978546,9.99,1,play,0.3,False,90
35392,Portal,82029808,9.99,1,play,1.9,False,90
35393,Portal,82029808,9.99,1,play,1.9,False,90
35396,Portal,70338529,9.99,1,play,0.5,False,90
35397,Portal,70338529,9.99,1,play,0.5,False,90
35400,Portal,160288335,9.99,1,play,2.3,False,90
35401,Portal,160288335,9.99,1,play,2.3,False,90
35404,Portal,79615216,9.99,1,play,1.6,False,90
35405,Portal,79615216,9.99,1,play,1.6,False,90
35412,Portal,114727578,9.99,1,play,3.6,False,90
35413,Portal,114727578,9.99,1,play,3.6,False,90
35418,Portal,101596530,9.99,1,play,79.0,False,90
35419,Portal,101596530,9.99,1,play,79.0,False,90
34847,Portal,264500948,9.99,1,play,4.1,False,90
34843,Portal,34919318,9.99,1,play,2.9,False,90
35694,Portal,73495968,9.99,1,play,1.7,False,90
34328,Portal,11403772,9.99,1,play,0.6,False,90
34304,Portal,98649241,9.99,1,play,2.9,False,90
34305,Portal,98649241,9.99,1,play,2.9,False,90
34308,Portal,39082468,9.99,1,play,0.6,False,90
34309,Portal,39082468,9.99,1,play,0.6,False,90
34316,Portal,24011187,9.99,1,play,4.0,False,90
34317,Portal,24011187,9.99,1,play,4.0,False,90
34322,Portal,119368216,9.99,1,play,8.1,False,90
34323,Portal,119368216,9.99,1,play,8.1,False,90
34329,Portal,11403772,9.99,1,play,0.6,False,90
34300,Portal,14417857,9.99,1,play,12.1,False,90
34332,Portal,66078954,9.99,1,play,5.7,False,90
34333,Portal,66078954,9.99,1,play,5.7,False,90
34336,Portal,82046939,9.99,1,play,2.8,False,90
34337,Portal,82046939,9.99,1,play,2.8,False,90
34340,Portal,12130111,9.99,1,play,39.0,False,90
34341,Portal,12130111,9.99,1,play,39.0,False,90
34346,Portal,33300480,9.99,1,play,0.8,False,90
34347,Portal,33300480,9.99,1,play,0.8,False,90
34301,Portal,14417857,9.99,1,play,12.1,False,90
34295,Portal,69009454,9.99,1,play,0.8,False,90
34248,Portal,176539817,9.99,1,play,0.9,False,90
34270,Portal,101690993,9.99,1,play,3.4,False,90
34252,Portal,87734805,9.99,1,play,0.1,False,90
34253,Portal,87734805,9.99,1,play,0.1,False,90
34256,Portal,13565651,9.99,1,play,2.8,False,90
34257,Portal,13565651,9.99,1,play,2.8,False,90
34262,Portal,65420540,9.99,1,play,4.8,False,90
34263,Portal,65420540,9.99,1,play,4.8,False,90
34266,Portal,35729292,9.99,1,play,3.8,False,90
34267,Portal,35729292,9.99,1,play,3.8,False,90
34271,Portal,101690993,9.99,1,play,3.4,False,90
34294,Portal,69009454,9.99,1,play,0.8,False,90
34274,Portal,53898495,9.99,1,play,1.2,False,90
34275,Portal,53898495,9.99,1,play,1.2,False,90
34280,Portal,35009482,9.99,1,play,0.6,False,90
34281,Portal,35009482,9.99,1,play,0.6,False,90
34284,Portal,136135322,9.99,1,play,4.2,False,90
34285,Portal,136135322,9.99,1,play,4.2,False,90
34288,Portal,8542204,9.99,1,play,11.8,False,90
34289,Portal,8542204,9.99,1,play,11.8,False,90
34350,Portal,116325720,9.99,1,play,5.7,False,90
34351,Portal,116325720,9.99,1,play,5.7,False,90
34354,Portal,9128105,9.99,1,play,4.4,False,90
34423,Portal,99766416,9.99,1,play,0.3,False,90
34405,Portal,8795607,9.99,1,play,4.0,False,90
34410,Portal,65342306,9.99,1,play,9.4,False,90
34411,Portal,65342306,9.99,1,play,9.4,False,90
34414,Portal,30440303,9.99,1,play,3.1,False,90
34415,Portal,30440303,9.99,1,play,3.1,False,90
34418,Portal,298950,9.99,1,play,0.2,False,90
34419,Portal,298950,9.99,1,play,0.2,False,90
34422,Portal,99766416,9.99,1,play,0.3,False,90
34426,Portal,122026623,9.99,1,play,3.2,False,90
34355,Portal,9128105,9.99,1,play,4.4,False,90
34427,Portal,122026623,9.99,1,play,3.2,False,90
34430,Portal,36546868,9.99,1,play,10.3,False,90
34431,Portal,36546868,9.99,1,play,10.3,False,90
34436,Portal,22371742,9.99,1,play,1.6,False,90
34437,Portal,22371742,9.99,1,play,1.6,False,90
34442,Portal,23717586,9.99,1,play,10.1,False,90
34443,Portal,23717586,9.99,1,play,10.1,False,90
34446,Portal,47672756,9.99,1,play,4.5,False,90
34404,Portal,8795607,9.99,1,play,4.0,False,90
34401,Portal,92842809,9.99,1,play,1.1,False,90
34400,Portal,92842809,9.99,1,play,1.1,False,90
34397,Portal,101602586,9.99,1,play,3.9,False,90
34358,Portal,95695156,9.99,1,play,3.7,False,90
34359,Portal,95695156,9.99,1,play,3.7,False,90
34362,Portal,11207650,9.99,1,play,18.2,False,90
34363,Portal,11207650,9.99,1,play,18.2,False,90
34366,Portal,38990345,9.99,1,play,0.7,False,90
34367,Portal,38990345,9.99,1,play,0.7,False,90
34372,Portal,60296891,9.99,1,play,2.3,False,90
34373,Portal,60296891,9.99,1,play,2.3,False,90
34378,Portal,106986812,9.99,1,play,3.8,False,90
34379,Portal,106986812,9.99,1,play,3.8,False,90
34382,Portal,71390526,9.99,1,play,3.0,False,90
34383,Portal,71390526,9.99,1,play,3.0,False,90
34388,Portal,59107320,9.99,1,play,0.3,False,90
34389,Portal,59107320,9.99,1,play,0.3,False,90
34392,Portal,67083031,9.99,1,play,0.6,False,90
34393,Portal,67083031,9.99,1,play,0.6,False,90
34396,Portal,101602586,9.99,1,play,3.9,False,90
34249,Portal,176539817,9.99,1,play,0.9,False,90
34245,Portal,234108053,9.99,1,play,2.2,False,90
34842,Portal,34919318,9.99,1,play,2.9,False,90
34115,Portal,61676491,9.99,1,play,1.3,False,90
34095,Portal,20200395,9.99,1,play,0.4,False,90
34100,Portal,65229865,9.99,1,play,2.0,False,90
34101,Portal,65229865,9.99,1,play,2.0,False,90
34104,Portal,65958466,9.99,1,play,16.2,False,90
34105,Portal,65958466,9.99,1,play,16.2,False,90
34108,Portal,43908860,9.99,1,play,36.0,False,90
34109,Portal,43908860,9.99,1,play,36.0,False,90
34114,Portal,61676491,9.99,1,play,1.3,False,90
34118,Portal,157469247,9.99,1,play,0.1,False,90
34091,Portal,17649444,9.99,1,play,38.0,False,90
34119,Portal,157469247,9.99,1,play,0.1,False,90
34124,Portal,124712421,9.99,1,play,11.9,False,90
34125,Portal,124712421,9.99,1,play,11.9,False,90
34130,Portal,49350285,9.99,1,play,10.1,False,90
34131,Portal,49350285,9.99,1,play,10.1,False,90
34136,Portal,85643975,9.99,1,play,3.0,False,90
34137,Portal,85643975,9.99,1,play,3.0,False,90
34140,Portal,106760673,9.99,1,play,1.7,False,90
34094,Portal,20200395,9.99,1,play,0.4,False,90
34090,Portal,17649444,9.99,1,play,38.0,False,90
34244,Portal,234108053,9.99,1,play,2.2,False,90
34059,Portal,198346312,9.99,1,play,3.5,False,90
34043,Portal,16167221,9.99,1,play,1.9,False,90
34046,Portal,64365339,9.99,1,play,14.0,False,90
34047,Portal,64365339,9.99,1,play,14.0,False,90
34050,Portal,48239695,9.99,1,play,0.2,False,90
34051,Portal,48239695,9.99,1,play,0.2,False,90
34054,Portal,81743539,9.99,1,play,1.6,False,90
34055,Portal,81743539,9.99,1,play,1.6,False,90
34058,Portal,198346312,9.99,1,play,3.5,False,90
34062,Portal,88585138,9.99,1,play,4.2,False,90
34087,Portal,72842694,9.99,1,play,1.3,False,90
34063,Portal,88585138,9.99,1,play,4.2,False,90
34066,Portal,42928788,9.99,1,play,4.3,False,90
34067,Portal,42928788,9.99,1,play,4.3,False,90
34072,Portal,234024191,9.99,1,play,5.2,False,90
34073,Portal,234024191,9.99,1,play,5.2,False,90
34078,Portal,62654923,9.99,1,play,0.5,False,90
34079,Portal,62654923,9.99,1,play,0.5,False,90
34086,Portal,72842694,9.99,1,play,1.3,False,90
34141,Portal,106760673,9.99,1,play,1.7,False,90
34146,Portal,1950243,9.99,1,play,1.6,False,90
34147,Portal,1950243,9.99,1,play,1.6,False,90
34222,Portal,39758678,9.99,1,play,0.4,False,90
34202,Portal,48028873,9.99,1,play,1.3,False,90
34203,Portal,48028873,9.99,1,play,1.3,False,90
34210,Portal,64971477,9.99,1,play,1.5,False,90
34211,Portal,64971477,9.99,1,play,1.5,False,90
34214,Portal,62545742,9.99,1,play,2.6,False,90
34215,Portal,62545742,9.99,1,play,2.6,False,90
34218,Portal,23492094,9.99,1,play,0.7,False,90
34219,Portal,23492094,9.99,1,play,0.7,False,90
34223,Portal,39758678,9.99,1,play,0.4,False,90
34150,Portal,117531196,9.99,1,play,2.7,False,90
34226,Portal,56333620,9.99,1,play,4.1,False,90
34227,Portal,56333620,9.99,1,play,4.1,False,90
34230,Portal,92393218,9.99,1,play,13.7,False,90
34231,Portal,92393218,9.99,1,play,13.7,False,90
34234,Portal,106147454,9.99,1,play,7.9,False,90
34235,Portal,106147454,9.99,1,play,7.9,False,90
34240,Portal,189858084,9.99,1,play,1.7,False,90
34241,Portal,189858084,9.99,1,play,1.7,False,90
34199,Portal,68049243,9.99,1,play,8.2,False,90
34198,Portal,68049243,9.99,1,play,8.2,False,90
34195,Portal,147859903,9.99,1,play,3.7,False,90
34194,Portal,147859903,9.99,1,play,3.7,False,90
34151,Portal,117531196,9.99,1,play,2.7,False,90
34154,Portal,87071236,9.99,1,play,19.7,False,90
34155,Portal,87071236,9.99,1,play,19.7,False,90
34158,Portal,86150792,9.99,1,play,1.9,False,90
34159,Portal,86150792,9.99,1,play,1.9,False,90
34162,Portal,64787956,9.99,1,play,9.7,False,90
34163,Portal,64787956,9.99,1,play,9.7,False,90
34166,Portal,32467994,9.99,1,play,3.5,False,90
34167,Portal,32467994,9.99,1,play,3.5,False,90
34170,Portal,68316900,9.99,1,play,17.4,False,90
34171,Portal,68316900,9.99,1,play,17.4,False,90
34176,Portal,58768356,9.99,1,play,16.3,False,90
34177,Portal,58768356,9.99,1,play,16.3,False,90
34184,Portal,78341587,9.99,1,play,3.6,False,90
34185,Portal,78341587,9.99,1,play,3.6,False,90
34190,Portal,67628444,9.99,1,play,1.1,False,90
34191,Portal,67628444,9.99,1,play,1.1,False,90
34447,Portal,47672756,9.99,1,play,4.5,False,90
34450,Portal,46637811,9.99,1,play,4.4,False,90
34451,Portal,46637811,9.99,1,play,4.4,False,90
34719,Portal,110658990,9.99,1,play,2.4,False,90
34701,Portal,88544184,9.99,1,play,0.8,False,90
34704,Portal,127220350,9.99,1,play,13.0,False,90
34705,Portal,127220350,9.99,1,play,13.0,False,90
34708,Portal,158608850,9.99,1,play,6.2,False,90
34709,Portal,158608850,9.99,1,play,6.2,False,90
34714,Portal,264625792,9.99,1,play,3.8,False,90
34715,Portal,264625792,9.99,1,play,3.8,False,90
34718,Portal,110658990,9.99,1,play,2.4,False,90
34722,Portal,123974970,9.99,1,play,2.2,False,90
34697,Portal,151015947,9.99,1,play,6.1,False,90
34723,Portal,123974970,9.99,1,play,2.2,False,90
34728,Portal,55975168,9.99,1,play,7.2,False,90
34729,Portal,55975168,9.99,1,play,7.2,False,90
34732,Portal,242937979,9.99,1,play,1.6,False,90
34733,Portal,242937979,9.99,1,play,1.6,False,90
34738,Portal,975449,9.99,1,play,5.1,False,90
34739,Portal,975449,9.99,1,play,5.1,False,90
34742,Portal,48984341,9.99,1,play,1.2,False,90
34700,Portal,88544184,9.99,1,play,0.8,False,90
34696,Portal,151015947,9.99,1,play,6.1,False,90
34458,Portal,3527485,9.99,1,play,2.7,False,90
34673,Portal,30699429,9.99,1,play,2.2,False,90
34653,Portal,101687527,9.99,1,play,15.8,False,90
34660,Portal,61506388,9.99,1,play,4.2,False,90
34661,Portal,61506388,9.99,1,play,4.2,False,90
34664,Portal,64973908,9.99,1,play,7.3,False,90
34665,Portal,64973908,9.99,1,play,7.3,False,90
34668,Portal,54637394,9.99,1,play,3.2,False,90
34669,Portal,54637394,9.99,1,play,3.2,False,90
34672,Portal,30699429,9.99,1,play,2.2,False,90
34676,Portal,4824107,9.99,1,play,4.5,False,90
34693,Portal,29983962,9.99,1,play,6.0,False,90
34677,Portal,4824107,9.99,1,play,4.5,False,90
34680,Portal,24721232,9.99,1,play,8.3,False,90
34681,Portal,24721232,9.99,1,play,8.3,False,90
34684,Portal,143770130,9.99,1,play,1.5,False,90
34685,Portal,143770130,9.99,1,play,1.5,False,90
34688,Portal,180753437,9.99,1,play,8.9,False,90
34689,Portal,180753437,9.99,1,play,8.9,False,90
34692,Portal,29983962,9.99,1,play,6.0,False,90
34743,Portal,48984341,9.99,1,play,1.2,False,90
34746,Portal,33865373,9.99,1,play,5.0,False,90
34747,Portal,33865373,9.99,1,play,5.0,False,90
34822,Portal,65181439,9.99,1,play,8.9,False,90
34804,Portal,133439936,9.99,1,play,1.6,False,90
34805,Portal,133439936,9.99,1,play,1.6,False,90
34810,Portal,65147980,9.99,1,play,7.8,False,90
34811,Portal,65147980,9.99,1,play,7.8,False,90
34814,Portal,143643478,9.99,1,play,6.1,False,90
34815,Portal,143643478,9.99,1,play,6.1,False,90
34818,Portal,125017535,9.99,1,play,6.3,False,90
34819,Portal,125017535,9.99,1,play,6.3,False,90
34823,Portal,65181439,9.99,1,play,8.9,False,90
34750,Portal,65155942,9.99,1,play,4.0,False,90
34826,Portal,7015471,9.99,1,play,1.0,False,90
34827,Portal,7015471,9.99,1,play,1.0,False,90
34830,Portal,8585433,9.99,1,play,2.8,False,90
34831,Portal,8585433,9.99,1,play,2.8,False,90
34834,Portal,42771635,9.99,1,play,27.0,False,90
34835,Portal,42771635,9.99,1,play,27.0,False,90
34838,Portal,17017968,9.99,1,play,6.0,False,90
34839,Portal,17017968,9.99,1,play,6.0,False,90
34797,Portal,48456902,9.99,1,play,14.3,False,90
34796,Portal,48456902,9.99,1,play,14.3,False,90
34793,Portal,76296787,9.99,1,play,3.1,False,90
34792,Portal,76296787,9.99,1,play,3.1,False,90
34751,Portal,65155942,9.99,1,play,4.0,False,90
34754,Portal,33580866,9.99,1,play,3.9,False,90
34755,Portal,33580866,9.99,1,play,3.9,False,90
34758,Portal,82176452,9.99,1,play,0.8,False,90
34759,Portal,82176452,9.99,1,play,0.8,False,90
34764,Portal,124437057,9.99,1,play,12.5,False,90
34765,Portal,124437057,9.99,1,play,12.5,False,90
34768,Portal,88603472,9.99,1,play,7.7,False,90
34769,Portal,88603472,9.99,1,play,7.7,False,90
34776,Portal,21979395,9.99,1,play,8.7,False,90
34777,Portal,21979395,9.99,1,play,8.7,False,90
34780,Portal,15196746,9.99,1,play,1.8,False,90
34781,Portal,15196746,9.99,1,play,1.8,False,90
34784,Portal,17995238,9.99,1,play,2.2,False,90
34785,Portal,17995238,9.99,1,play,2.2,False,90
34788,Portal,53091150,9.99,1,play,1.9,False,90
34789,Portal,53091150,9.99,1,play,1.9,False,90
34652,Portal,101687527,9.99,1,play,15.8,False,90
34649,Portal,11813637,9.99,1,play,2.8,False,90
34648,Portal,11813637,9.99,1,play,2.8,False,90
34524,Portal,103260848,9.99,1,play,8.9,False,90
34506,Portal,47291376,9.99,1,play,1.5,False,90
34507,Portal,47291376,9.99,1,play,1.5,False,90
34510,Portal,48118779,9.99,1,play,1.4,False,90
34511,Portal,48118779,9.99,1,play,1.4,False,90
34514,Portal,137837203,9.99,1,play,2.7,False,90
34515,Portal,137837203,9.99,1,play,2.7,False,90
34518,Portal,46301758,9.99,1,play,0.4,False,90
34519,Portal,46301758,9.99,1,play,0.4,False,90
34525,Portal,103260848,9.99,1,play,8.9,False,90
34551,Portal,84318201,9.99,1,play,4.0,False,90
34528,Portal,34582304,9.99,1,play,8.1,False,90
34529,Portal,34582304,9.99,1,play,8.1,False,90
34534,Portal,66357156,9.99,1,play,5.1,False,90
34535,Portal,66357156,9.99,1,play,5.1,False,90
34540,Portal,43684632,9.99,1,play,0.4,False,90
34541,Portal,43684632,9.99,1,play,0.4,False,90
34546,Portal,94269421,9.99,1,play,5.9,False,90
34547,Portal,94269421,9.99,1,play,5.9,False,90
34503,Portal,49893565,9.99,1,play,5.6,False,90
34502,Portal,49893565,9.99,1,play,5.6,False,90
34499,Portal,33282871,9.99,1,play,2.5,False,90
34498,Portal,33282871,9.99,1,play,2.5,False,90
34459,Portal,3527485,9.99,1,play,2.7,False,90
34464,Portal,6717871,9.99,1,play,0.3,False,90
34465,Portal,6717871,9.99,1,play,0.3,False,90
34468,Portal,157391838,9.99,1,play,1.1,False,90
34469,Portal,157391838,9.99,1,play,1.1,False,90
34472,Portal,26465134,9.99,1,play,5.0,False,90
